#kz, 3 eigenvalues(m=0), 3 eigenvalues(m=1), 3 eigenvalues(m=-1)
-0.314159, 0.0876598, 2.10674, 2.54122, 0.1178, 1.45468, 2.73868, 0.117812, 1.4775, 2.69609
-0.282743, 0.0789092, 2.10946, 2.53944, 0.10605, 1.4565, 2.73661, 0.106059, 1.4771, 2.69823
-0.251327, 0.0701538, 2.11191, 2.53783, 0.0942911, 1.45826, 2.73453, 0.0942963, 1.47662, 2.70038
-0.219911, 0.061394, 2.11408, 2.53638, 0.0825233, 1.45995, 2.73243, 0.0825263, 1.47605, 2.70252
-0.188496, 0.0526305, 2.11599, 2.53512, 0.0707479, 1.46157, 2.73033, 0.0707495, 1.47541, 2.70467
-0.15708, 0.0438637, 2.11761, 2.53405, 0.0589661, 1.46313, 2.72822, 0.0589669, 1.47468, 2.70682
-0.125664, 0.0350942, 2.11894, 2.53316, 0.0471791, 1.46462, 2.7261, 0.0471794, 1.47387, 2.70897
-0.0942478, 0.0263225, 2.11998, 2.53246, 0.0353879, 1.46603, 2.72398, 0.035388, 1.47298, 2.71112
-0.0628319, 0.0175492, 2.12072, 2.53196, 0.0235937, 1.46738, 2.72184, 0.0235937, 1.47201, 2.71327
-0.0314159, 0.00877489, 2.12117, 2.53166, 0.0117973, 1.46865, 2.71971, 0.0117973, 1.47096, 2.71542
0, 0, 2.12132, 2.53156, 0, 1.46984, 2.71756, 0, 1.46984, 2.71756
0.0314159, 0.00877489, 2.12117, 2.53166, 0.0117973, 1.47096, 2.71542, 0.0117973, 1.46865, 2.71971
0.0628319, 0.0175492, 2.12072, 2.53196, 0.0235937, 1.47201, 2.71327, 0.0235937, 1.46738, 2.72184
0.0942478, 0.0263225, 2.11998, 2.53246, 0.035388, 1.47298, 2.71112, 0.0353879, 1.46603, 2.72398
0.125664, 0.0350942, 2.11894, 2.53316, 0.0471794, 1.47387, 2.70897, 0.0471791, 1.46462, 2.7261
0.15708, 0.0438637, 2.11761, 2.53405, 0.0589669, 1.47468, 2.70682, 0.0589661, 1.46313, 2.72822
0.188496, 0.0526305, 2.11599, 2.53512, 0.0707495, 1.47541, 2.70467, 0.0707479, 1.46157, 2.73033
0.219911, 0.061394, 2.11408, 2.53638, 0.0825263, 1.47605, 2.70252, 0.0825233, 1.45995, 2.73243
0.251327, 0.0701538, 2.11191, 2.53783, 0.0942963, 1.47662, 2.70038, 0.0942911, 1.45826, 2.73453
0.282743, 0.0789092, 2.10946, 2.53944, 0.106059, 1.4771, 2.69823, 0.10605, 1.4565, 2.73661
0.314159, 0.0876598, 2.10674, 2.54122, 0.117812, 1.4775, 2.69609, 0.1178, 1.45468, 2.73868
0.345575, 0.0964049, 2.10377, 2.54316, 0.129557, 1.47781, 2.69396, 0.129538, 1.4528, 2.74074
0.376991, 0.105144, 2.10055, 2.54525, 0.141291, 1.47804, 2.69183, 0.141264, 1.45085, 2.74279
0.408407, 0.113877, 2.09708, 2.54749, 0.153013, 1.47818, 2.68971, 0.152977, 1.44885, 2.74482
0.439823, 0.122602, 2.09338, 2.54986, 0.164723, 1.47823, 2.6876, 0.164674, 1.44679, 2.74684
0.471239, 0.13132, 2.08945, 2.55236, 0.176421, 1.4782, 2.68549, 0.176355, 1.44467, 2.74885
0.502655, 0.14003, 2.08531, 2.55499, 0.188104, 1.47808, 2.68339, 0.188019, 1.44249, 2.75083
0.534071, 0.148731, 2.08095, 2.55773, 0.199772, 1.47786, 2.68131, 0.199664, 1.44026, 2.7528
0.565487, 0.157422, 2.07639, 2.56057, 0.211425, 1.47756, 2.67923, 0.211288, 1.43798, 2.75476
0.596903, 0.166103, 2.07163, 2.56352, 0.223061, 1.47717, 2.67717, 0.222891, 1.43565, 2.75669
0.628319, 0.174774, 2.06669, 2.56655, 0.234679, 1.47668, 2.67511, 0.234469, 1.43327, 2.75861
0.659734, 0.183434, 2.06157, 2.56967, 0.24628, 1.4761, 2.67307, 0.246023, 1.43084, 2.76051
0.69115, 0.192082, 2.05627, 2.57287, 0.25786, 1.47543, 2.67104, 0.25755, 1.42837, 2.76238
0.722566, 0.200718, 2.0508, 2.57614, 0.269421, 1.47467, 2.66903, 0.269048, 1.42585, 2.76424
0.753982, 0.209341, 2.04518, 2.57948, 0.28096, 1.47381, 2.66703, 0.280516, 1.4233, 2.76607
0.785398, 0.21795, 2.0394, 2.58287, 0.292478, 1.47286, 2.66505, 0.291952, 1.4207, 2.76788
0.816814, 0.226545, 2.03347, 2.58631, 0.303972, 1.47182, 2.66309, 0.303353, 1.41807, 2.76966
0.84823, 0.235125, 2.0274, 2.5898, 0.315443, 1.47068, 2.66114, 0.314719, 1.4154, 2.77143
0.879646, 0.24369, 2.0212, 2.59334, 0.326889, 1.46945, 2.65921, 0.326046, 1.4127, 2.77316
0.911062, 0.252239, 2.01486, 2.59691, 0.338309, 1.46812, 2.65729, 0.337333, 1.40997, 2.77487
0.942478, 0.260771, 2.0084, 2.60051, 0.349703, 1.46669, 2.6554, 0.348578, 1.40722, 2.77656
0.973894, 0.269285, 2.00182, 2.60414, 0.361069, 1.46517, 2.65352, 0.359778, 1.40443, 2.77822
1.00531, 0.277781, 1.99513, 2.60779, 0.372406, 1.46356, 2.65167, 0.37093, 1.40163, 2.77985
1.03673, 0.286259, 1.98832, 2.61146, 0.383714, 1.46185, 2.64983, 0.382032, 1.39881, 2.78145
1.06814, 0.294717, 1.98141, 2.61514, 0.394992, 1.46004, 2.64802, 0.393082, 1.39596, 2.78302
1.09956, 0.303154, 1.9744, 2.61884, 0.406238, 1.45814, 2.64623, 0.404077, 1.39311, 2.78456
1.13097, 0.311571, 1.96728, 2.62254, 0.417452, 1.45614, 2.64446, 0.415013, 1.39024, 2.78608
1.16239, 0.319966, 1.96007, 2.62625, 0.428632, 1.45404, 2.64271, 0.425889, 1.38737, 2.78756
